raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source	stress_drop_count
2531	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	0.910295101192318	0.979754229548517	up	['8882', '11141', '10810', '8530', '5764', '4036', '9896', '10215', '3815', '1524', '8087', '3556', '5584', '6692', '3475', '5629', '4133', '4137', '4038', '3569', '7422', '4988', '4747', '6604', '5649', '3706', '4504', '6664', '3280', '5458', '7516', '4076', '302', '9572', '7052', '2043', '4131', '999', '2915', '6608', '9706', '1620', '6993', '10013', '4914', '2636', '10683', '3400', '5604', '4825', '6722', '1605', '4763', '7040', '9921', '6310', '650', '2803', '4898', '10500', '4821', '10419', '8864', '474', '7533', '4916', '5108', '6259', '5020', '8322', '2895', '1499', '7976', '3845', '3398', '869']		False		False	False	8882,11141,10810,8530,5764,4036,9896,10215,3815,1524,8087,3556,5584,6692,3475,5629,4133,4137,4038,3569,7422,4988,4747,6604,5649,3706,4504,6664,3280,5458,7516,4076,302,9572,7052,2043,4131,999,2915,6608,9706,1620,6993,10013,4914,2636,10683,3400,5604,4825,6722,1605,4763,7040,9921,6310,650,2803,4898,10500,4821,10419,8864,474,7533,4916,5108,6259,5020,8322,2895,1499,7976,3845,3398,869	True		qval	True	missing	False	42	True	81	0	2531	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	970192865823	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8564338235294117	0.8987268518518517	0.947861168834564	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	5
2532	GOBP_D_GLUCOSE_IMPORT	GOBP_D_GLUCOSE_IMPORT	fgsea_msigdb_C5_GO_BP_entrez	0.846110597724581	0.979754229548517	up	['8218', '2887', '5584', '11132', '10776', '1389', '10580', '4205', '5458']		False		False	False	8218,2887,5584,11132,10776,1389,10580,4205,5458	True		qval	True	missing	False	42	True	10	0	2532	fgsea_msigdb_C5_GO_BP_entrez:GOBP_D_GLUCOSE_IMPORT	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	0542056aebb6	0.96875	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9171875	0.9171875	1.0	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2533	GOBP_OLFACTORY_LOBE_DEVELOPMENT	GOBP_OLFACTORY_LOBE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	0.826364671020975	0.979754229548517	up	['7101', '1749']		False		False	False	7101,1749	True		qval	True	missing	False	42	True	2	0	2533	fgsea_msigdb_C5_GO_BP_entrez:GOBP_OLFACTORY_LOBE_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.78125	50	64	computed	0.78125	c7f462d32ee0	0.78125	0.21875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.890625	0.890625	1.0	0.78125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2534	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-0.905808209533379	0.979828112968529	down	['4719', '2182', '10632', '113', '5634', '4700', '4716', '4698', '142', '2978', '112', '1353', '5230', '9200', '5071', '1716', '4509', '3948', '226', '4704', '4726', '114', '539', '32', '4507', '6392', '4879', '10165', '4706', '159', '270', '6390', '8942', '3615', '11332', '4710', '2977', '4880', '4694', '4722', '11001', '6389', '3620', '6470', '10476']		False		False	False	4719,2182,10632,113,5634,4700,4716,4698,142,2978,112,1353,5230,9200,5071,1716,4509,3948,226,4704,4726,114,539,32,4507,6392,4879,10165,4706,159,270,6390,8942,3615,11332,4710,2977,4880,4694,4722,11001,6389,3620,6470,10476	True		qval	True	missing	False	42	True	45	0	2534	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	8a48127b7c83	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8656914893617023	0.9041666666666668	0.9530780463608343	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2535	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	fgsea_msigdb_C5_GO_BP_entrez	0.867062001943628	0.979828112968529	up	['2730', '860', '846', '8823', '677', '3576', '2250', '2591', '8817', '9982', '9702', '2253', '2885', '8481', '3746', '7057', '2263', '6997', '2625', '1499', '1373', '8862', '1277', '2246', '10765', '10251', '2251', '6352', '10563']		False		False	False	2730,860,846,8823,677,3576,2250,2591,8817,9982,9702,2253,2885,8481,3746,7057,2263,6997,2625,1499,1373,8862,1277,2246,10765,10251,2251,6352,10563	True		qval	True	missing	False	42	True	29	0	2535	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	evidence_perturb	True	4134	True	False	1		0.921875	59	64	computed	0.921875	dbce83a2a586	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8604166666666666	0.8900862068965516	0.9625628026093027	0.921875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2536	GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-0.860109967832901	0.979828112968529	down	['3558', '348', '1020', '10611', '5663', '1501', '5048', '1072']		False		False	False	3558,348,1020,10611,5663,1501,5048,1072	True		qval	True	missing	False	42	True	9	0	2536	fgsea_msigdb_C5_GO_BP_entrez:GOBP_DENDRITIC_SPINE_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.78125	50	64	computed	0.78125	3a2ef3b90a37	0.78125	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9097222222222222	0.9097222222222222	1.0	0.78125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2537	GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	0.841899914035598	0.979828112968529	up	['11315', '5326', '5414', '6878', '4824', '4690', '6188', '6280', '4609', '4487', '581', '5771']		False		False	False	11315,5326,5414,6878,4824,4690,6188,6280,4609,4487,581,5771	True		qval	True	missing	False	42	True	12	0	2537	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	01e5726ded46	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8341346153846154	0.9036458333333334	0.914878957847708	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2538	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-0.815602758276493	0.979828112968529	down	['9444', '5971', '8815', '9111', '10859', '9474', '7528']		False		False	False	9444,5971,8815,9111,10859,9474,7528	True		qval	True	missing	False	42	True	7	0	2538	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	evidence_perturb	True	4134	True	False	1		0.8125	52	64	computed	0.8125	d91c9f83e487	0.8125	0.515625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8995535714285714	0.8995535714285714	1.0	0.8125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2539	GOBP_REGULATION_OF_HAIR_CYCLE	GOBP_REGULATION_OF_HAIR_CYCLE	fgsea_msigdb_C5_GO_BP_entrez	-0.810493018664507	0.979828112968529	down	['406', '7480', '4488', '7474', '1001']		False		False	False	406,7480,4488,7474,1001	True		qval	True	missing	False	42	True	5	0	2539	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_HAIR_CYCLE	evidence_perturb	True	4134	True	False	1		0.921875	59	64	computed	0.921875	589ca3ba512a	0.921875	0.453125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.890625	0.890625	1.0	0.921875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2540	GOBP_CELLULAR_RESPONSE_TO_LIPID	GOBP_CELLULAR_RESPONSE_TO_LIPID	fgsea_msigdb_C5_GO_BP_entrez	-0.931724749820409	0.979830990560204	down	['1946', '1407', '5578', '301', '10594', '7484', '648', '567', '10062', '10498', '2099', '968', '11057', '929', '4318', '3199', '5105', '2185', '9971', '678', '406', '8074', '5054', '2104', '4023', '1440', '10268', '2770', '6696', '1019', '2852', '3553', '10413', '8644', '142', '11251', '632', '6720', '112', '8204', '890', '8648', '7332', '2635', '5241', '3624', '10865', '207', '3304', '4330', '7480', '4306', '1948', '114', '7128', '9646', '8202', '4615', '7494', '859', '9076', '5031', '5587', '6363', '7100', '7525', '2042', '3146', '1051', '5595', '3593', '4488', '7181', '10417', '7474', '558', '3158', '5729', '958', '10859', '6752']		False		False	False	1946,1407,5578,301,10594,7484,648,567,10062,10498,2099,968,11057,929,4318,3199,5105,2185,9971,678,406,8074,5054,2104,4023,1440,10268,2770,6696,1019,2852,3553,10413,8644,142,11251,632,6720,112,8204,890,8648,7332,2635,5241,3624,10865,207,3304,4330,7480,4306,1948,114,7128,9646,8202,4615,7494,859,9076,5031,5587,6363,7100,7525,2042,3146,1051,5595,3593,4488,7181,10417,7474,558,3158,5729,958,10859,6752	True		qval	True	missing	False	42	True	91	0	2540	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_LIPID	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	36649e91f038	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8487955729166665	0.8954326923076925	0.9421287843504507	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	10
2541	GOBP_MUSCLE_SYSTEM_PROCESS	GOBP_MUSCLE_SYSTEM_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-0.924777876767284	0.979830990560204	down	['3778', '4887', '4842', '4622', '5578', '5021', '1837', '7125', '3764', '2946', '5999', '7373', '8811', '3752', '2258', '5023', '1907', '2852', '5062', '3553', '9215', '70', '5224', '3728', '808', '148', '10273', '142', '3751', '800', '5290', '10611', '10874', '5348', '779', '4088', '10142', '226', '4726', '9732', '1180', '322', '32', '274', '9569', '7169', '859', '6323', '7171', '5155', '5587', '10848', '8557', '3554', '1160', '1649', '8912', '309', '7871', '6327']		False		False	False	3778,4887,4842,4622,5578,5021,1837,7125,3764,2946,5999,7373,8811,3752,2258,5023,1907,2852,5062,3553,9215,70,5224,3728,808,148,10273,142,3751,800,5290,10611,10874,5348,779,4088,10142,226,4726,9732,1180,322,32,274,9569,7169,859,6323,7171,5155,5587,10848,8557,3554,1160,1649,8912,309,7871,6327	True		qval	True	missing	False	42	True	62	0	2541	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MUSCLE_SYSTEM_PROCESS	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	3f0854a03aee	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8507211538461539	0.8918850806451613	0.9483971898141978	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
2542	GOBP_MUSCLE_CONTRACTION	GOBP_MUSCLE_CONTRACTION	fgsea_msigdb_C5_GO_BP_entrez	-0.915100051619332	0.979830990560204	down	['3778', '4887', '4842', '4622', '5021', '1837', '7125', '3764', '2946', '3752', '2258', '5023', '490', '1907', '9215', '70', '5224', '3728', '808', '148', '10273', '3751', '800', '5290', '10874', '5348', '779', '1410', '10142', '226', '4726', '9732', '1180', '322', '274', '7169', '859', '6323', '7171', '5587', '10848', '8557', '1160', '1649', '8912', '309', '7871', '6327', '3759', '1241', '1756', '6547']		False		False	False	3778,4887,4842,4622,5021,1837,7125,3764,2946,3752,2258,5023,490,1907,9215,70,5224,3728,808,148,10273,3751,800,5290,10874,5348,779,1410,10142,226,4726,9732,1180,322,274,7169,859,6323,7171,5587,10848,8557,1160,1649,8912,309,7871,6327,3759,1241,1756,6547	True		qval	True	missing	False	42	True	54	0	2542	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MUSCLE_CONTRACTION	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	65f9db165c62	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8495065789473684	0.896701388888889	0.941559857948331	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
2543	GOBP_GAMETE_GENERATION	GOBP_GAMETE_GENERATION	fgsea_msigdb_C5_GO_BP_entrez	0.90889314293641	0.979830990560204	up	['2302', '10919', '10658', '676', '8195', '10657', '2583', '5238', '5139', '5764', '5887', '10664', '5414', '10407', '7345', '4867', '599', '10560', '3815', '8756', '8900', '8087', '6196', '8546', '2693', '3985', '1080', '4851', '11189', '5350', '9576', '881', '11063', '11086', '480', '5889', '2309', '10017', '1909', '3024', '5347', '190', '10942', '285', '10295', '2649', '9897', '6305', '2591', '7320', '9978', '6522', '4948', '1124', '2069', '989', '2177', '8749', '652', '367', '9702', '6780', '581', '7040', '6676', '3973', '2620', '585', '9519', '8549', '7016', '7419']		False		False	False	2302,10919,10658,676,8195,10657,2583,5238,5139,5764,5887,10664,5414,10407,7345,4867,599,10560,3815,8756,8900,8087,6196,8546,2693,3985,1080,4851,11189,5350,9576,881,11063,11086,480,5889,2309,10017,1909,3024,5347,190,10942,285,10295,2649,9897,6305,2591,7320,9978,6522,4948,1124,2069,989,2177,8749,652,367,9702,6780,581,7040,6676,3973,2620,585,9519,8549,7016,7419	True		qval	True	missing	False	42	True	78	0	2543	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMETE_GENERATION	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	e76cd7872ec8	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8511814024390245	0.8948317307692308	0.9457372816022871	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	6
2544	GOBP_PROTEIN_POLYMERIZATION	GOBP_PROTEIN_POLYMERIZATION	fgsea_msigdb_C5_GO_BP_entrez	-0.908846086246138	0.979830990560204	down	['5516', '6710', '1730', '6711', '2185', '2258', '1440', '6366', '5921', '2266', '10844', '5217', '4233', '5071', '10142', '199', '3304', '274', '859', '1072', '8874', '10094', '5116', '10178', '6249']		False		False	False	5516,6710,1730,6711,2185,2258,1440,6366,5921,2266,10844,5217,4233,5071,10142,199,3304,274,859,1072,8874,10094,5116,10178,6249	True		qval	True	missing	False	42	True	28	0	2544	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_POLYMERIZATION	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	af99c91a4e07	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8733836206896552	0.9045758928571428	0.9618821554004744	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
2545	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	0.906956061913441	0.979830990560204	up	['6672', '6346', '5469', '7852', '8195', '3445', '10410', '3577', '837', '10913', '10803', '3815', '1524', '10293', '5617', '3263', '3556', '6885', '6505', '11026', '3574', '4851', '10663', '3569', '2322', '8887', '3093', '383', '3568', '8764', '8809', '7293', '7376', '10603', '3579', '9173', '3600', '2309', '3594', '1230', '4321', '5196', '1238', '4504', '335', '1233', '3875', '9759', '7132', '10456', '5008', '8808', '6850', '6373', '9636', '1380', '2069', '1240', '3661', '9180', '7850', '4982', '7066', '3439', '10581', '3581', '1796', '3561', '3663', '5468', '11277', '8439', '5295', '4898', '9560', '5771', '6778', '585', '3566', '3563', '2207', '6773', '1438', '8322', '3565', '9034', '6370', '6777', '3845', '1050', '3717', '3446', '10554', '3560', '6775', '6774', '3596', '3605', '11213', '10990', '867', '9655', '6352', '2829', '3459', '3552', '3598', '10563', '8807', '3665']		False		False	False	6672,6346,5469,7852,8195,3445,10410,3577,837,10913,10803,3815,1524,10293,5617,3263,3556,6885,6505,11026,3574,4851,10663,3569,2322,8887,3093,383,3568,8764,8809,7293,7376,10603,3579,9173,3600,2309,3594,1230,4321,5196,1238,4504,335,1233,3875,9759,7132,10456,5008,8808,6850,6373,9636,1380,2069,1240,3661,9180,7850,4982,7066,3439,10581,3581,1796,3561,3663,5468,11277,8439,5295,4898,9560,5771,6778,585,3566,3563,2207,6773,1438,8322,3565,9034,6370,6777,3845,1050,3717,3446,10554,3560,6775,6774,3596,3605,11213,10990,867,9655,6352,2829,3459,3552,3598,10563,8807,3665	True		qval	True	missing	False	42	True	115	0	2545	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	7e77621fb744	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8549845041322314	0.8995923913043478	0.9451342895537205	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	5
2546	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	fgsea_msigdb_C5_GO_BP_entrez	-0.904828359150403	0.979830990560204	down	['10490', '6711', '6248', '2239', '3675', '3265', '1000', '10268', '10160', '2852', '1830', '1020', '8878', '3745', '5290', '10857', '5071', '5583', '2339', '163', '2817']		False		False	False	10490,6711,6248,2239,3675,3265,1000,10268,10160,2852,1830,1020,8878,3745,5290,10857,5071,5583,2339,163,2817	True		qval	True	missing	False	42	True	23	0	2546	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	6261db73d154	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8639322916666666	0.9014945652173914	0.9536987637231666	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
2547	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	fgsea_msigdb_C5_GO_BP_entrez	0.904817167637127	0.979830990560204	up	['1378', '2220', '9781', '101', '5469', '10666', '708', '5591', '9113', '3824', '7096', '5292', '2896', '3263', '5610', '6885', '8546', '2213', '10318', '710', '8887', '10084', '3093', '6737', '7376', '5063', '10333', '4321', '9424', '3662', '3820', '9572', '2268', '4841', '9212', '6850', '912', '6280', '9636', '2069', '9868', '8780', '3661', '4210', '1398', '1374', '3105', '3663', '5468', '4332', '11277', '2885', '7040', '5295']		False		False	False	1378,2220,9781,101,5469,10666,708,5591,9113,3824,7096,5292,2896,3263,5610,6885,8546,2213,10318,710,8887,10084,3093,6737,7376,5063,10333,4321,9424,3662,3820,9572,2268,4841,9212,6850,912,6280,9636,2069,9868,8780,3661,4210,1398,1374,3105,3663,5468,4332,11277,2885,7040,5295	True		qval	True	missing	False	42	True	58	0	2547	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	83b60f224687	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8568135245901639	0.9011314655172413	0.9456339368622697	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	4
2548	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	0.902743645138183	0.979830990560204	up	['8882', '8801', '10658', '708', '3184', '5315', '3192', '2926', '339', '10591', '10535', '7345', '9939', '10595', '4860', '5436', '8087', '10767', '10922', '8671', '10921', '1153', '1773', '4521', '11340', '3569', '5211', '11219', '5213', '5169', '1149', '11187', '677', '9513', '9652', '1807', '9759', '4076', '11157', '8761', '4869', '6037', '8148', '5136', '9978', '100']		False		False	False	8882,8801,10658,708,3184,5315,3192,2926,339,10591,10535,7345,9939,10595,4860,5436,8087,10767,10922,8671,10921,1153,1773,4521,11340,3569,5211,11219,5213,5169,1149,11187,677,9513,9652,1807,9759,4076,11157,8761,4869,6037,8148,5136,9978,100	True		qval	True	missing	False	42	True	48	0	2548	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	3f2cee0a09aa	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8543750000000001	0.8899739583333333	0.9552013470181191	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
2549	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	0.902629146878824	0.979830990560204	up	['4751', '10919', '708', '3184', '3192', '940', '2305', '6830', '5591', '5753', '10459', '2138', '1026', '2648', '94', '11124', '4173', '2271', '10694', '5888', '6878', '3569', '7422', '4437', '1149', '6604', '10902', '9314', '10039', '3024', '5347', '7913', '5884', '1017', '580', '5983', '9212', '7320', '9767', '5395', '6188', '5531', '2140', '4171', '8505', '2069', '990', '4609']		False		False	False	4751,10919,708,3184,3192,940,2305,6830,5591,5753,10459,2138,1026,2648,94,11124,4173,2271,10694,5888,6878,3569,7422,4437,1149,6604,10902,9314,10039,3024,5347,7913,5884,1017,580,5983,9212,7320,9767,5395,6188,5531,2140,4171,8505,2069,990,4609	True		qval	True	missing	False	42	True	50	0	2549	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	b8ad9e9e003b	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8695913461538461	0.904375	0.9575826520625015	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
2550	GOBP_REGULATION_OF_GROWTH	GOBP_REGULATION_OF_GROWTH	fgsea_msigdb_C5_GO_BP_entrez	0.902258843007841	0.979830990560204	up	['2303', '2273', '8882', '8195', '5753', '10591', '10459', '9113', '4323', '1482', '3249', '5292', '8437', '10409', '1026', '2896', '10718', '94', '5645', '3475', '2693', '6928', '2487', '5629', '2596', '5454', '3574', '4133', '4851', '4137', '1594', '7422', '6548', '4881', '9373', '4490', '4504', '8643', '2778', '5600', '5458', '8200', '4092', '4869', '153', '4131', '4241', '8751', '999', '9767', '6608', '9706', '2932', '9792', '10013', '9868', '4487', '5641', '1398', '2064', '4534', '10276', '4825', '91', '2023', '6722', '9826', '1601', '367', '2253', '7040', '5931', '2803', '10500', '10038', '5026', '2658', '585', '9043', '4593', '10551', '7784', '3720', '4495', '6259', '1027', '5465', '2263', '4624', '6777', '596', '3630', '8314', '9472', '1081', '734', '7049', '4208', '6774', '1409', '10018', '6792', '7429', '89', '8725', '1785']		False		False	False	2303,2273,8882,8195,5753,10591,10459,9113,4323,1482,3249,5292,8437,10409,1026,2896,10718,94,5645,3475,2693,6928,2487,5629,2596,5454,3574,4133,4851,4137,1594,7422,6548,4881,9373,4490,4504,8643,2778,5600,5458,8200,4092,4869,153,4131,4241,8751,999,9767,6608,9706,2932,9792,10013,9868,4487,5641,1398,2064,4534,10276,4825,91,2023,6722,9826,1601,367,2253,7040,5931,2803,10500,10038,5026,2658,585,9043,4593,10551,7784,3720,4495,6259,1027,5465,2263,4624,6777,596,3630,8314,9472,1081,734,7049,4208,6774,1409,10018,6792,7429,89,8725,1785	True		qval	True	missing	False	42	True	113	0	2550	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_GROWTH	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	007ef79e64a8	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8541228991596638	0.8994745575221239	0.9442082929161479	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	7
2551	GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	fgsea_msigdb_C5_GO_BP_entrez	-0.902078498782643	0.979830990560204	down	['389', '695', '7105', '4215', '5579', '8792', '6366', '3553', '10758', '6574', '142', '356', '3551', '10211', '1896', '5071', '8600', '8772', '4049', '4615', '4142', '5587', '6363', '3554', '2150', '7098', '3643', '958', '3987', '7706', '959', '843', '8517', '4919', '4050', '3357', '7335', '9516', '10342', '7037', '5494', '834', '8454', '7186']		False		False	False	389,695,7105,4215,5579,8792,6366,3553,10758,6574,142,356,3551,10211,1896,5071,8600,8772,4049,4615,4142,5587,6363,3554,2150,7098,3643,958,3987,7706,959,843,8517,4919,4050,3357,7335,9516,10342,7037,5494,834,8454,7186	True		qval	True	missing	False	42	True	45	0	2551	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	323e3c72c47f	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8660239361702128	0.9045138888888888	0.9530515527583474	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
